1.7294	-0.84382	-0.42517	-0.0001	5.904e+25	2e+27	325.35	164.42	2804.5	82.79	1200	-0.016442	-0.28045	-0.008279	-0.12
1.7344	-0.84047	-0.42484	-0.0001	5.9108e+25	2e+27	325.31	164.32	2801.3	82.79	1200	-0.016432	-0.28013	-0.008279	-0.12
1.7394	-0.83712	-0.42451	-0.0001	5.9176e+25	2e+27	325.28	164.22	2798.1	82.79	1200	-0.016422	-0.27981	-0.008279	-0.12
1.7444	-0.83377	-0.42418	-0.0001	5.9243e+25	2e+27	325.24	164.12	2794.9	82.79	1200	-0.016412	-0.27949	-0.008279	-0.12
1.7494	-0.83042	-0.42386	-0.0001	5.931e+25	2e+27	325.21	164.02	2791.8	82.79	1200	-0.016402	-0.27918	-0.008279	-0.12
1.7544	-0.82707	-0.42353	-0.0001	5.9376e+25	2e+27	325.17	163.92	2788.6	82.79	1200	-0.016392	-0.27886	-0.008279	-0.12
1.7594	-0.82372	-0.42322	-0.0001	5.9442e+25	2e+27	325.14	163.82	2785.5	82.79	1200	-0.016382	-0.27855	-0.008279	-0.12
1.7644	-0.82037	-0.4229	-0.0001	5.9508e+25	2e+27	325.11	163.72	2782.5	82.79	1200	-0.016372	-0.27825	-0.008279	-0.12
1.7694	-0.81702	-0.42258	-0.0001	5.9573e+25	2e+27	325.07	163.63	2779.4	82.79	1200	-0.016363	-0.27794	-0.008279	-0.12
1.7744	-0.81367	-0.42227	-0.0001	5.9638e+25	2e+27	325.04	163.53	2776.4	82.79	1200	-0.016353	-0.27764	-0.008279	-0.12
1.7794	-0.81032	-0.42196	-0.0001	5.9703e+25	2e+27	325.01	163.44	2773.4	82.79	1200	-0.016344	-0.27734	-0.008279	-0.12
1.7844	-0.80697	-0.42166	-0.0001	5.9767e+25	2e+27	324.98	163.34	2770.4	82.79	1200	-0.016334	-0.27704	-0.008279	-0.12
1.7894	-0.80362	-0.42135	-0.0001	5.983e+25	2e+27	324.94	163.25	2767.5	82.79	1200	-0.016325	-0.27675	-0.008279	-0.12
1.7944	-0.80027	-0.42105	-0.0001	5.9894e+25	2e+27	324.91	163.16	2764.5	82.79	1200	-0.016316	-0.27645	-0.008279	-0.12
1.7994	-0.79692	-0.42075	-0.0001	5.9957e+25	2e+27	324.88	163.06	2761.6	82.79	1200	-0.016306	-0.27616	-0.008279	-0.12
1.8044	-0.79357	-0.42045	-0.0001	6.0019e+25	2e+27	324.85	162.97	2758.8	82.79	1200	-0.016297	-0.27588	-0.008279	-0.12
1.8094	-0.79022	-0.42016	-0.0001	6.0082e+25	2e+27	324.82	162.88	2755.9	82.79	1200	-0.016288	-0.27559	-0.008279	-0.12
1.8144	-0.78687	-0.41986	-0.0001	6.0144e+25	2e+27	324.79	162.79	2753.1	82.79	1200	-0.016279	-0.27531	-0.008279	-0.12
1.8194	-0.78352	-0.41957	-0.0001	6.0205e+25	2e+27	324.75	162.7	2750.2	82.79	1200	-0.01627	-0.27502	-0.008279	-0.12
1.8244	-0.78017	-0.41928	-0.0001	6.0267e+25	2e+27	324.72	162.62	2747.4	82.79	1200	-0.016262	-0.27474	-0.008279	-0.12
1.8294	-0.77682	-0.419	-0.0001	6.0328e+25	2e+27	324.69	162.53	2744.7	82.79	1200	-0.016253	-0.27447	-0.008279	-0.12
1.8344	-0.77347	-0.41871	-0.0001	6.0388e+25	2e+27	324.66	162.44	2741.9	82.79	1200	-0.016244	-0.27419	-0.008279	-0.12
1.8394	-0.77012	-0.41843	-0.0001	6.0449e+25	2e+27	324.63	162.35	2739.2	82.79	1200	-0.016235	-0.27392	-0.008279	-0.12
1.8444	-0.76677	-0.41815	-0.0001	6.0509e+25	2e+27	324.6	162.27	2736.5	82.79	1200	-0.016227	-0.27365	-0.008279	-0.12
1.8494	-0.76342	-0.41787	-0.0001	6.0568e+25	2e+27	324.57	162.18	2733.8	82.79	1200	-0.016218	-0.27338	-0.008279	-0.12
1.8544	-0.76007	-0.4176	-0.0001	6.0628e+25	2e+27	324.55	162.1	2731.1	82.79	1200	-0.01621	-0.27311	-0.008279	-0.12
1.8594	-0.75672	-0.41732	-0.0001	6.0687e+25	2e+27	324.52	162.01	2728.4	82.79	1200	-0.016201	-0.27284	-0.008279	-0.12
1.8644	-0.75337	-0.41705	-0.0001	6.0745e+25	2e+27	324.49	161.93	2725.8	82.79	1200	-0.016193	-0.27258	-0.008279	-0.12
1.8694	-0.75002	-0.41678	-0.0001	6.0804e+25	2e+27	324.46	161.85	2723.2	82.79	1200	-0.016185	-0.27232	-0.008279	-0.12
1.8744	-0.74667	-0.41651	-0.0001	6.0862e+25	2e+27	324.43	161.76	2720.6	82.79	1200	-0.016176	-0.27206	-0.008279	-0.12
1.8794	-0.74332	-0.41625	-0.0001	6.092e+25	2e+27	324.4	161.68	2718	82.79	1200	-0.016168	-0.2718	-0.008279	-0.12
1.8844	-0.73997	-0.41598	-0.0001	6.0977e+25	2e+27	324.37	161.6	2715.4	82.79	1200	-0.01616	-0.27154	-0.008279	-0.12
1.8894	-0.73662	-0.41572	-0.0001	6.1035e+25	2e+27	324.35	161.52	2712.9	82.79	1200	-0.016152	-0.27129	-0.008279	-0.12
1.8944	-0.73327	-0.41546	-0.0001	6.1092e+25	2e+27	324.32	161.44	2710.3	82.79	1200	-0.016144	-0.27103	-0.008279	-0.12
1.8994	-0.72992	-0.4152	-0.0001	6.1148e+25	2e+27	324.29	161.36	2707.8	82.79	1200	-0.016136	-0.27078	-0.008279	-0.12
1.9044	-0.72657	-0.41494	-0.0001	6.1205e+25	2e+27	324.26	161.28	2705.3	82.79	1200	-0.016128	-0.27053	-0.008279	-0.12
1.9094	-0.72322	-0.41468	-0.0001	6.1261e+25	2e+27	324.24	161.2	2702.8	82.79	1200	-0.01612	-0.27028	-0.008279	-0.12
1.9144	-0.71987	-0.41443	-0.0001	6.1317e+25	2e+27	324.21	161.13	2700.4	82.79	1200	-0.016113	-0.27004	-0.008279	-0.12
1.9194	-0.71652	-0.41418	-0.0001	6.1373e+25	2e+27	324.18	161.05	2697.9	82.79	1200	-0.016105	-0.26979	-0.008279	-0.12
1.9244	-0.71317	-0.41393	-0.0001	6.1428e+25	2e+27	324.16	160.97	2695.5	82.79	1200	-0.016097	-0.26955	-0.008279	-0.12
1.9294	-0.70982	-0.41368	-0.0001	6.1483e+25	2e+27	324.13	160.9	2693.1	82.79	1200	-0.01609	-0.26931	-0.008279	-0.12
1.9344	-0.70647	-0.41343	-0.0001	6.1538e+25	2e+27	324.1	160.82	2690.7	82.79	1200	-0.016082	-0.26907	-0.008279	-0.12
1.9394	-0.70312	-0.41318	-0.0001	6.1593e+25	2e+27	324.08	160.74	2688.3	82.79	1200	-0.016074	-0.26883	-0.008279	-0.12
1.9444	-0.69977	-0.41294	-0.0001	6.1647e+25	2e+27	324.05	160.67	2685.9	82.79	1200	-0.016067	-0.26859	-0.008279	-0.12
1.9494	-0.69642	-0.4127	-0.0001	6.1701e+25	2e+27	324.03	160.6	2683.6	82.79	1200	-0.01606	-0.26836	-0.008279	-0.12
1.9544	-0.69307	-0.41245	-0.0001	6.1755e+25	2e+27	324	160.52	2681.2	82.79	1200	-0.016052	-0.26812	-0.008279	-0.12
1.9594	-0.68972	-0.41221	-0.0001	6.1808e+25	2e+27	323.97	160.45	2678.9	82.79	1200	-0.016045	-0.26789	-0.008279	-0.12
1.9644	-0.68637	-0.41198	-0.0001	6.1862e+25	2e+27	323.95	160.37	2676.6	82.79	1200	-0.016037	-0.26766	-0.008279	-0.12
1.9694	-0.68302	-0.41174	-0.0001	6.1915e+25	2e+27	323.92	160.3	2674.3	82.79	1200	-0.01603	-0.26743	-0.008279	-0.12
1.9744	-0.67967	-0.4115	-0.0001	6.1968e+25	2e+27	323.9	160.23	2672	82.79	1200	-0.016023	-0.2672	-0.008279	-0.12
1.9794	-0.67632	-0.41127	-0.0001	6.202e+25	2e+27	323.87	160.16	2669.7	82.79	1200	-0.016016	-0.26697	-0.008279	-0.12
1.9844	-0.67297	-0.41104	-0.0001	6.2073e+25	2e+27	323.85	160.09	2667.5	82.79	1200	-0.016009	-0.26675	-0.008279	-0.12
1.9894	-0.66962	-0.41081	-0.0001	6.2125e+25	2e+27	323.83	160.02	2665.3	82.79	1200	-0.016002	-0.26653	-0.008279	-0.12
1.9944	-0.66627	-0.41058	-0.0001	6.2177e+25	2e+27	323.8	159.95	2663	82.79	1200	-0.015995	-0.2663	-0.008279	-0.12
1.9994	-0.66292	-0.41035	-0.0001	6.2229e+25	2e+27	323.78	159.88	2660.8	82.79	1200	-0.015988	-0.26608	-0.008279	-0.12
2.0044	-0.65957	-0.41012	-0.0001	6.228e+25	2e+27	323.75	159.81	2658.6	82.79	1200	-0.015981	-0.26586	-0.008279	-0.12
2.0094	-0.65622	-0.4099	-0.0001	6.2332e+25	2e+27	323.73	159.74	2656.4	82.79	1200	-0.015974	-0.26564	-0.008279	-0.12
2.0144	-0.65287	-0.40967	-0.0001	6.2383e+25	2e+27	323.71	159.67	2654.3	82.79	1200	-0.015967	-0.26543	-0.008279	-0.12
2.0194	-0.64952	-0.40945	-0.0001	6.2433e+25	2e+27	323.68	159.6	2652.1	82.79	1200	-0.01596	-0.26521	-0.008279	-0.12
2.0244	-0.64617	-0.40923	-0.0001	6.2484e+25	2e+27	323.66	159.53	2649.9	82.79	1200	-0.015953	-0.26499	-0.008279	-0.12
2.0294	-0.64282	-0.40901	-0.0001	6.2534e+25	2e+27	323.63	159.47	2647.8	82.79	1200	-0.015947	-0.26478	-0.008279	-0.12
2.0344	-0.63947	-0.40879	-0.0001	6.2585e+25	2e+27	323.61	159.4	2645.7	82.79	1200	-0.01594	-0.26457	-0.008279	-0.12
2.0394	-0.63612	-0.40857	-0.0001	6.2635e+25	2e+27	323.59	159.33	2643.6	82.79	1200	-0.015933	-0.26436	-0.008279	-0.12
2.0444	-0.63277	-0.40835	-0.0001	6.2685e+25	2e+27	323.57	159.27	2641.5	82.79	1200	-0.015927	-0.26415	-0.008279	-0.12
2.0494	-0.62942	-0.40814	-0.0001	6.2734e+25	2e+27	323.54	159.2	2639.4	82.79	1200	-0.01592	-0.26394	-0.008279	-0.12
2.0544	-0.62607	-0.40792	-0.0001	6.2783e+25	2e+27	323.52	159.13	2637.3	82.79	1200	-0.015913	-0.26373	-0.008279	-0.12
2.0594	-0.62272	-0.40771	-0.0001	6.2833e+25	2e+27	323.5	159.07	2635.2	82.79	1200	-0.015907	-0.26352	-0.008279	-0.12
2.0644	-0.61937	-0.4075	-0.0001	6.2882e+25	2e+27	323.47	159	2633.2	82.79	1200	-0.0159	-0.26332	-0.008279	-0.12
2.0694	-0.61602	-0.40729	-0.0001	6.293e+25	2e+27	323.45	158.94	2631.1	82.79	1200	-0.015894	-0.26311	-0.008279	-0.12
2.0744	-0.61267	-0.40708	-0.0001	6.2979e+25	2e+27	323.43	158.88	2629.1	82.79	1200	-0.015888	-0.26291	-0.008279	-0.12
2.0794	-0.60932	-0.40687	-0.0001	6.3027e+25	2e+27	323.41	158.81	2627.1	82.79	1200	-0.015881	-0.26271	-0.008279	-0.12
2.0844	-0.60597	-0.40666	-0.0001	6.3076e+25	2e+27	323.39	158.75	2625.1	82.79	1200	-0.015875	-0.26251	-0.008279	-0.12
2.0894	-0.60262	-0.40646	-0.0001	6.3124e+25	2e+27	323.36	158.68	2623.1	82.79	1200	-0.015868	-0.26231	-0.008279	-0.12
2.0944	-0.59927	-0.40625	-0.0001	6.3172e+25	2e+27	323.34	158.62	2621.1	82.79	1200	-0.015862	-0.26211	-0.008279	-0.12
2.0994	-0.59592	-0.40605	-0.0001	6.3219e+25	2e+27	323.32	158.56	2619.1	82.79	1200	-0.015856	-0.26191	-0.008279	-0.12
2.1044	-0.59257	-0.40584	-0.0001	6.3267e+25	2e+27	323.3	158.5	2617.2	82.79	1200	-0.01585	-0.26172	-0.008279	-0.12
2.1094	-0.58922	-0.40564	-0.0001	6.3314e+25	2e+27	323.28	158.44	2615.2	82.79	1200	-0.015844	-0.26152	-0.008279	-0.12
2.1144	-0.58587	-0.40544	-0.0001	6.3361e+25	2e+27	323.26	158.37	2613.3	82.79	1200	-0.015837	-0.26133	-0.008279	-0.12
2.1194	-0.58252	-0.40524	-0.0001	6.3408e+25	2e+27	323.24	158.31	2611.3	82.79	1200	-0.015831	-0.26113	-0.008279	-0.12
2.1244	-0.57917	-0.40504	-0.0001	6.3455e+25	2e+27	323.21	158.25	2609.4	82.79	1200	-0.015825	-0.26094	-0.008279	-0.12
2.1294	-0.57582	-0.40485	-0.0001	6.3501e+25	2e+27	323.19	158.19	2607.5	82.79	1200	-0.015819	-0.26075	-0.008279	-0.12
2.1344	-0.57247	-0.40465	-0.0001	6.3548e+25	2e+27	323.17	158.13	2605.6	82.79	1200	-0.015813	-0.26056	-0.008279	-0.12
2.1394	-0.56912	-0.40446	-0.0001	6.3594e+25	2e+27	323.15	158.07	2603.7	82.79	1200	-0.015807	-0.26037	-0.008279	-0.12
2.1444	-0.56577	-0.40426	-0.0001	6.364e+25	2e+27	323.13	158.01	2601.8	82.79	1200	-0.015801	-0.26018	-0.008279	-0.12
2.1494	-0.56242	-0.40407	-0.0001	6.3686e+25	2e+27	323.11	157.95	2599.9	82.79	1200	-0.015795	-0.25999	-0.008279	-0.12
2.1544	-0.55907	-0.40387	-0.0001	6.3732e+25	2e+27	323.09	157.9	2598.1	82.79	1200	-0.01579	-0.25981	-0.008279	-0.12
2.1594	-0.55572	-0.40368	-0.0001	6.3777e+25	2e+27	323.07	157.84	2596.2	82.79	1200	-0.015784	-0.25962	-0.008279	-0.12
2.1644	-0.55237	-0.40349	-0.0001	6.3823e+25	2e+27	323.05	157.78	2594.4	82.79	1200	-0.015778	-0.25944	-0.008279	-0.12
2.1694	-0.54902	-0.4033	-0.0001	6.3868e+25	2e+27	323.03	157.72	2592.5	82.79	1200	-0.015772	-0.25925	-0.008279	-0.12
2.1744	-0.54567	-0.40312	-0.0001	6.3913e+25	2e+27	323.01	157.66	2590.7	82.79	1200	-0.015766	-0.25907	-0.008279	-0.12
2.1794	-0.54232	-0.40293	-0.0001	6.3958e+25	2e+27	322.99	157.61	2588.9	82.79	1200	-0.015761	-0.25889	-0.008279	-0.12
2.1844	-0.53897	-0.40274	-0.0001	6.4003e+25	2e+27	322.97	157.55	2587.1	82.79	1200	-0.015755	-0.25871	-0.008279	-0.12
2.1894	-0.53562	-0.40255	-0.0001	6.4047e+25	2e+27	322.95	157.49	2585.3	82.79	1200	-0.015749	-0.25853	-0.008279	-0.12
2.1944	-0.53227	-0.40237	-0.0001	6.4092e+25	2e+27	322.93	157.44	2583.5	82.79	1200	-0.015744	-0.25835	-0.008279	-0.12
2.1994	-0.52892	-0.40219	-0.0001	6.4136e+25	2e+27	322.91	157.38	2581.7	82.79	1200	-0.015738	-0.25817	-0.008279	-0.12
2.2044	-0.52557	-0.402	-0.0001	6.418e+25	2e+27	322.89	157.32	2579.9	82.79	1200	-0.015732	-0.25799	-0.008279	-0.12
2.2094	-0.52222	-0.40182	-0.0001	6.4224e+25	2e+27	322.87	157.27	2578.2	82.79	1200	-0.015727	-0.25782	-0.008279	-0.12
2.2144	-0.51887	-0.40164	-0.0001	6.4268e+25	2e+27	322.85	157.21	2576.4	82.79	1200	-0.015721	-0.25764	-0.008279	-0.12
2.2194	-0.51552	-0.40146	-0.0001	6.4311e+25	2e+27	322.83	157.16	2574.6	82.79	1200	-0.015716	-0.25746	-0.008279	-0.12
2.2244	-0.51217	-0.40128	-0.0001	6.4355e+25	2e+27	322.82	157.1	2572.9	82.79	1200	-0.01571	-0.25729	-0.008279	-0.12
2.2294	-0.50882	-0.4011	-0.0001	6.4398e+25	2e+27	322.8	157.05	2571.2	82.79	1200	-0.015705	-0.25712	-0.008279	-0.12
2.2344	-0.50547	-0.40092	-0.0001	6.4441e+25	2e+27	322.78	156.99	2569.4	82.79	1200	-0.015699	-0.25694	-0.008279	-0.12
2.2394	-0.50212	-0.40075	-0.0001	6.4484e+25	2e+27	322.76	156.94	2567.7	82.79	1200	-0.015694	-0.25677	-0.008279	-0.12
2.2444	-0.49877	-0.40057	-0.0001	6.4527e+25	2e+27	322.74	156.89	2566	82.79	1200	-0.015689	-0.2566	-0.008279	-0.12
2.2494	-0.49542	-0.40039	-0.0001	6.457e+25	2e+27	322.72	156.83	2564.3	82.79	1200	-0.015683	-0.25643	-0.008279	-0.12
2.2544	-0.49207	-0.40022	-0.0001	6.4613e+25	2e+27	322.7	156.78	2562.6	82.79	1200	-0.015678	-0.25626	-0.008279	-0.12
2.2594	-0.48872	-0.40005	-0.0001	6.4655e+25	2e+27	322.68	156.73	2561	82.79	1200	-0.015673	-0.2561	-0.008279	-0.12
2.2644	-0.48537	-0.39987	-0.0001	6.4698e+25	2e+27	322.67	156.67	2559.3	82.79	1200	-0.015667	-0.25593	-0.008279	-0.12
2.2694	-0.48202	-0.3997	-0.0001	6.474e+25	2e+27	322.65	156.62	2557.6	82.79	1200	-0.015662	-0.25576	-0.008279	-0.12
2.2744	-0.47867	-0.39953	-0.0001	6.4782e+25	2e+27	322.63	156.57	2555.9	82.79	1200	-0.015657	-0.25559	-0.008279	-0.12
2.2794	-0.47532	-0.39936	-0.0001	6.4824e+25	2e+27	322.61	156.52	2554.3	82.79	1200	-0.015652	-0.25543	-0.008279	-0.12
2.2844	-0.47197	-0.39919	-0.0001	6.4866e+25	2e+27	322.59	156.46	2552.6	82.79	1200	-0.015646	-0.25526	-0.008279	-0.12
2.2894	-0.46862	-0.39902	-0.0001	6.4907e+25	2e+27	322.58	156.41	2551	82.79	1200	-0.015641	-0.2551	-0.008279	-0.12
2.2944	-0.46527	-0.39885	-0.0001	6.4949e+25	2e+27	322.56	156.36	2549.4	82.79	1200	-0.015636	-0.25494	-0.008279	-0.12
2.2994	-0.46192	-0.39869	-0.0001	6.499e+25	2e+27	322.54	156.31	2547.8	82.79	1200	-0.015631	-0.25478	-0.008279	-0.12
2.3044	-0.45857	-0.39852	-0.0001	6.5032e+25	2e+27	322.52	156.26	2546.1	82.79	1200	-0.015626	-0.25461	-0.008279	-0.12
2.3094	-0.45522	-0.39835	-0.0001	6.5073e+25	2e+27	322.51	156.21	2544.5	82.79	1200	-0.015621	-0.25445	-0.008279	-0.12
2.3144	-0.45187	-0.39819	-0.0001	6.5114e+25	2e+27	322.49	156.16	2542.9	82.79	1200	-0.015616	-0.25429	-0.008279	-0.12
2.3194	-0.44852	-0.39802	-0.0001	6.5155e+25	2e+27	322.47	156.11	2541.3	82.79	1200	-0.015611	-0.25413	-0.008279	-0.12
2.3244	-0.44517	-0.39786	-0.0001	6.5195e+25	2e+27	322.45	156.06	2539.7	82.79	1200	-0.015606	-0.25397	-0.008279	-0.12
2.3294	-0.44182	-0.3977	-0.0001	6.5236e+25	2e+27	322.44	156.01	2538.2	82.79	1200	-0.015601	-0.25382	-0.008279	-0.12
2.3344	-0.43847	-0.39753	-0.0001	6.5276e+25	2e+27	322.42	155.96	2536.6	82.79	1200	-0.015596	-0.25366	-0.008279	-0.12
2.3394	-0.43512	-0.39737	-0.0001	6.5317e+25	2e+27	322.4	155.91	2535	82.79	1200	-0.015591	-0.2535	-0.008279	-0.12
2.3444	-0.43177	-0.39721	-0.0001	6.5357e+25	2e+27	322.38	155.86	2533.5	82.79	1200	-0.015586	-0.25335	-0.008279	-0.12
2.3494	-0.42842	-0.39705	-0.0001	6.5397e+25	2e+27	322.37	155.81	2531.9	82.79	1200	-0.015581	-0.25319	-0.008279	-0.12
2.3544	-0.42507	-0.39689	-0.0001	6.5437e+25	2e+27	322.35	155.76	2530.4	82.79	1200	-0.015576	-0.25304	-0.008279	-0.12
2.3594	-0.42172	-0.39673	-0.0001	6.5477e+25	2e+27	322.33	155.71	2528.8	82.79	1200	-0.015571	-0.25288	-0.008279	-0.12
2.3644	-0.41837	-0.39657	-0.0001	6.5517e+25	2e+27	322.32	155.66	2527.3	82.79	1200	-0.015566	-0.25273	-0.008279	-0.12
2.3694	-0.41502	-0.39642	-0.0001	6.5556e+25	2e+27	322.3	155.62	2525.8	82.79	1200	-0.015562	-0.25258	-0.008279	-0.12
2.3744	-0.41167	-0.39626	-0.0001	6.5596e+25	2e+27	322.28	155.57	2524.2	82.79	1200	-0.015557	-0.25242	-0.008279	-0.12
2.3794	-0.40832	-0.3961	-0.0001	6.5635e+25	2e+27	322.27	155.52	2522.7	82.79	1200	-0.015552	-0.25227	-0.008279	-0.12
2.3844	-0.40497	-0.39595	-0.0001	6.5675e+25	2e+27	322.25	155.47	2521.2	82.79	1200	-0.015547	-0.25212	-0.008279	-0.12
2.3894	-0.40162	-0.39579	-0.0001	6.5714e+25	2e+27	322.23	155.43	2519.7	82.79	1200	-0.015543	-0.25197	-0.008279	-0.12
2.3944	-0.39827	-0.39564	-0.0001	6.5753e+25	2e+27	322.22	155.38	2518.2	82.79	1200	-0.015538	-0.25182	-0.008279	-0.12
2.3994	-0.39492	-0.39548	-0.0001	6.5792e+25	2e+27	322.2	155.33	2516.7	82.79	1200	-0.015533	-0.25167	-0.008279	-0.12
2.4044	-0.39157	-0.39157	-9.9036e-05	6.5829e+25	2e+27	321.63	155.69	2515.3	82.79	1200	-0.015419	-0.2491	-0.0081991	-0.11884
2.4094	-0.38822	-0.39519	-0.0001	6.5866e+25	2e+27	322.17	155.24	2513.9	82.79	1200	-0.015524	-0.25139	-0.008279	-0.12
2.4144	-0.38487	-0.38487	-9.7394e-05	6.5901e+25	2e+27	320.67	156.32	2512.5	82.79	1200	-0.015224	-0.24471	-0.0080632	-0.11687
2.4194	-0.38152	-0.38152	-9.6567e-05	6.5932e+25	2e+27	320.19	156.65	2511.4	82.79	1200	-0.015127	-0.24251	-0.0079947	-0.11588
2.4244	-0.37817	-0.37817	-9.5737e-05	6.596e+25	2e+27	319.72	156.99	2510.3	82.79	1200	-0.015029	-0.24033	-0.007926	-0.11488
2.4294	-0.37482	-0.37482	-9.4905e-05	6.5987e+25	2e+27	319.25	157.34	2509.3	82.79	1200	-0.014932	-0.23814	-0.0078571	-0.11389
2.4344	-0.37147	-0.37147	-9.407e-05	6.6012e+25	2e+27	318.78	157.7	2508.3	82.79	1200	-0.014835	-0.23596	-0.007788	-0.11288
2.4394	-0.36812	-0.36812	-9.3234e-05	6.6035e+25	2e+27	318.32	158.07	2507.4	82.79	1200	-0.014737	-0.23378	-0.0077188	-0.11188
2.4444	-0.36477	-0.36477	-9.2396e-05	6.6057e+25	2e+27	317.87	158.45	2506.6	82.79	1200	-0.01464	-0.2316	-0.0076495	-0.11088
2.4494	-0.36142	-0.36142	-9.1557e-05	6.6078e+25	2e+27	317.41	158.84	2505.8	82.79	1200	-0.014543	-0.22943	-0.0075799	-0.10987
2.4544	-0.35807	-0.35807	-9.0716e-05	6.6097e+25	2e+27	316.96	159.24	2505.1	82.79	1200	-0.014445	-0.22725	-0.0075103	-0.10886
2.4594	-0.35472	-0.35472	-8.9873e-05	6.6115e+25	2e+27	316.52	159.65	2504.4	82.79	1200	-0.014348	-0.22508	-0.0074406	-0.10785
2.4644	-0.35137	-0.35137	-8.9029e-05	6.6132e+25	2e+27	316.08	160.07	2503.8	82.79	1200	-0.014251	-0.22291	-0.0073707	-0.10684
2.4694	-0.34802	-0.34802	-8.8184e-05	6.6148e+25	2e+27	315.64	160.5	2503.2	82.79	1200	-0.014153	-0.22074	-0.0073007	-0.10582
2.4744	-0.34467	-0.34467	-8.7338e-05	6.6163e+25	2e+27	315.21	160.93	2502.6	82.79	1200	-0.014056	-0.21857	-0.0072307	-0.10481
2.4794	-0.34132	-0.34132	-8.6491e-05	6.6176e+25	2e+27	314.78	161.38	2502.1	82.79	1200	-0.013958	-0.21641	-0.0071606	-0.10379
2.4844	-0.33797	-0.33797	-8.5643e-05	6.6189e+25	2e+27	314.35	161.84	2501.6	82.79	1200	-0.013861	-0.21424	-0.0070903	-0.10277
2.4894	-0.33462	-0.33462	-8.4794e-05	6.6202e+25	2e+27	313.93	162.31	2501.1	82.79	1200	-0.013763	-0.21208	-0.00702	-0.10175
2.4944	-0.33127	-0.33127	-8.3944e-05	6.6213e+25	2e+27	313.51	162.79	2500.7	82.79	1200	-0.013665	-0.20992	-0.0069497	-0.10073
2.4994	-0.32792	-0.32792	-8.3093e-05	6.6224e+25	2e+27	313.1	163.28	2500.3	82.79	1200	-0.013568	-0.20776	-0.0068793	-0.099712
2.5044	-0.32457	-0.32457	-8.2242e-05	6.6234e+25	2e+27	312.69	163.78	2499.9	82.79	1200	-0.01347	-0.2056	-0.0068088	-0.09869
2.5094	-0.32122	-0.32122	-8.139e-05	6.6244e+25	2e+27	312.29	164.29	2499.5	82.79	1200	-0.013372	-0.20344	-0.0067382	-0.097668
2.5144	-0.31787	-0.31787	-8.0537e-05	6.6253e+25	2e+27	311.89	164.81	2499.2	82.79	1200	-0.013274	-0.20128	-0.0066677	-0.096645
2.5194	-0.31452	-0.31452	-7.9684e-05	6.6261e+25	2e+27	311.49	165.35	2498.9	82.79	1200	-0.013175	-0.19912	-0.006597	-0.095621
2.5244	-0.31117	-0.31117	-7.8831e-05	6.6269e+25	2e+27	311.1	165.89	2498.6	82.79	1200	-0.013077	-0.19697	-0.0065263	-0.094597
2.5294	-0.30782	-0.30782	-7.7976e-05	6.6276e+25	2e+27	310.71	166.44	2498.3	82.79	1200	-0.012979	-0.19481	-0.0064556	-0.093572
2.5344	-0.30447	-0.30447	-7.7122e-05	6.6283e+25	2e+27	310.32	167.01	2498.1	82.79	1200	-0.01288	-0.19265	-0.0063849	-0.092546
2.5394	-0.30112	-0.30112	-7.6267e-05	6.629e+25	2e+27	309.94	167.59	2497.8	82.79	1200	-0.012782	-0.1905	-0.0063141	-0.09152
2.5444	-0.29777	-0.29777	-7.5412e-05	6.6296e+25	2e+27	309.57	168.18	2497.6	82.79	1200	-0.012683	-0.18835	-0.0062433	-0.090494
2.5494	-0.29442	-0.29442	-7.4556e-05	6.6302e+25	2e+27	309.2	168.78	2497.4	82.79	1200	-0.012584	-0.18619	-0.0061724	-0.089467
2.5544	-0.29107	-0.29107	-7.37e-05	6.6307e+25	2e+27	308.83	169.4	2497.1	82.79	1200	-0.012485	-0.18404	-0.0061016	-0.08844
2.5594	-0.28772	-0.28772	-7.2844e-05	6.6312e+25	2e+27	308.47	170.02	2497	82.79	1200	-0.012385	-0.18189	-0.0060307	-0.087412
2.5644	-0.28437	-0.28437	-7.1987e-05	6.6317e+25	2e+27	308.11	170.66	2496.8	82.79	1200	-0.012286	-0.17974	-0.0059598	-0.086385
2.5694	-0.28102	-0.28102	-7.113e-05	6.6322e+25	2e+27	307.75	171.32	2496.6	82.79	1200	-0.012186	-0.17758	-0.0058889	-0.085357
2.5744	-0.27767	-0.27767	-7.0274e-05	6.6326e+25	2e+27	307.4	171.99	2496.4	82.79	1200	-0.012086	-0.17543	-0.0058179	-0.084328
2.5794	-0.27432	-0.27432	-6.9416e-05	6.633e+25	2e+27	307.06	172.67	2496.3	82.79	1200	-0.011986	-0.17328	-0.005747	-0.0833
2.5844	-0.27097	-0.27097	-6.8559e-05	6.6334e+25	2e+27	306.71	173.36	2496.1	82.79	1200	-0.011886	-0.17113	-0.005676	-0.082271
2.5894	-0.26762	-0.26762	-6.7702e-05	6.6338e+25	2e+27	306.37	174.07	2496	82.79	1200	-0.011785	-0.16898	-0.005605	-0.081242
2.5944	-0.26427	-0.26427	-6.6844e-05	6.6341e+25	2e+27	306.04	174.8	2495.9	82.79	1200	-0.011684	-0.16683	-0.005534	-0.080213
2.5994	-0.26092	-0.26092	-6.5986e-05	6.6344e+25	2e+27	305.71	175.54	2495.8	82.79	1200	-0.011583	-0.16469	-0.005463	-0.079184
